domain,dataset,file_path,file_name,sensor,channel_key,fault_type,fault_size,load,orientation,rpm,sample_rate,original_sample_rate,resample_factor,signal_length,duration_seconds,mean,std,rms,variance,abs_mean,peak,peak_to_peak,crest_factor,impulse_factor,clearance_factor,shape_factor,kurtosis_factor,skewness,kurtosis,entropy,zero_crossing_rate,signal_energy,spectral_centroid,spectral_spread,spectral_entropy,dominant_frequency,spectral_bandwidth,band_energy_0_300,band_energy_300_600,band_energy_600_1200,band_energy_1200_2400,band_energy_2400_6000,cum_energy_upto_1x,cum_energy_upto_2x,cum_energy_upto_3x,spectral_skewness,spectral_kurtosis,envelope_mean,envelope_std,envelope_peak,envelope_crest_factor,envelope_spectral_centroid
source,12kHz_DE_data,数据集/源域数据集/12kHz_DE_data/IR/0028/IR028_3_(1730rpm).mat,IR028_3_(1730rpm).mat,DE,X059_DE_time,IR,0.028,3.0,,,12000.0,12000.0,1.0,96000,8.0,1.0286240682368701e-05,0.8237575346837169,0.823757534747939,0.678576475948195,0.647830483818683,3.8284720774311927,7.5243948,4.647571543734243,5.909681889101591,7.032089971948431,1.2715634032721668,3.3046063275140787,0.16247291667693822,0.3045982124273334,3.3629271130502034,0.3174095563495453,65143.341701184174,1692.967862927201,1002.0339772103966,5.821129693404796,615.5,1471.3969848837517,0.0005006797214076035,0.01381242291765457,0.39802017283728125,0.21075540525784262,0.37691131908674197,,,,0.23637481309172254,1.506976907529281,1.0209495533523554,0.5610837383591382,4.23095475184434,3.631817215509949,149.729771149057
source,12kHz_DE_data,数据集/源域数据集/12kHz_DE_data/OR/Opposite/0007/OR007@12_0.mat,OR007@12_0.mat,DE,X156_DE_time,OR,0.007,0.0,Opposite,1797.0,12000.0,12000.0,1.0,96000,8.0,-0.0006501753322089162,0.23793204934973686,0.23793293768566012,0.05661166010776562,0.16273897839112803,1.7738020870250732,3.453695728542914,7.4550505881135845,10.899675692702855,13.77483531924971,1.462052545972179,8.097077241724277,-0.03592147427206754,5.096760726018033,2.7816390592724414,0.5340055625579433,5434.75995222991,3272.206568935148,507.82142763150165,7.087758367137043,3309.5,509.1889652793797,0.0037746154460611804,0.00701486984275961,0.011956443007783181,0.008264251548693119,0.9689898199612481,3.2344891115392204e-05,3.588129068546367e-05,3.697304462833088e-05,-3.4270327476163818,19.184831895682834,0.2555965367172586,0.2188473288760019,1.8909206095065179,5.61958884188313,70.94715535020111
source,12kHz_DE_data,数据集/源域数据集/12kHz_DE_data/OR/Opposite/0007/OR007@12_1.mat,OR007@12_1.mat,DE,X158_DE_time,OR,0.007,1.0,Opposite,1773.0,12000.0,12000.0,1.0,96000,8.0,-1.3519893613126305e-05,0.23450181947580437,0.2345018198655402,0.054991103337462745,0.16150481512312212,2.0440201052350133,3.8321695808383227,8.716436002104476,12.656093898356952,15.946174579701086,1.4519803616181306,7.97620133809922,-0.047530603611614756,4.976190409923025,2.6725135348446196,0.5285471723663788,5279.145937944026,3238.8244031457957,536.8153653206344,7.004052250512321,3310.375,541.5627612331917,0.0029717581760938115,0.008426242255318385,0.015874486211093938,0.00919150137218816,0.9635360119817421,1.322191215229714e-06,5.154219259419266e-06,6.618114497291916e-06,-3.1708100195181306,16.54826671687673,0.25386721231426046,0.21338614146518797,2.0490604820887746,6.178649547271855,75.26462985551912
source,12kHz_DE_data,数据集/源域数据集/12kHz_DE_data/OR/Opposite/0007/OR007@12_2.mat,OR007@12_2.mat,DE,X159_DE_time,OR,0.007,2.0,Opposite,1750.0,12000.0,12000.0,1.0,96000,8.0,-6.680378320696531e-05,0.2708283287034643,0.27082833694253106,0.0733479836283117,0.17897840441440507,2.309110012057076,4.56637636726547,8.526101951241024,12.90161245772748,16.711439669527433,1.5131900288677143,8.487179383035684,-0.01849001750902962,5.487161807416664,2.5984507258535663,0.5192554089105095,7041.406856741485,3230.7278276499283,539.5876367382338,6.302351548712704,3328.5,548.3741563994461,0.0020824814119428272,0.007536321756946671,0.01527788163260389,0.014891396357608562,0.9602119185831657,1.0282687254771484e-06,4.181516578422648e-06,4.4798026396678395e-06,-2.9193093782051682,14.684647200434714,0.28116781002566604,0.2600781311746293,2.378753368640978,6.210696717929745,83.42767490135208
source,12kHz_DE_data,数据集/源域数据集/12kHz_DE_data/OR/Opposite/0007/OR007@12_3.mat,OR007@12_3.mat,DE,X160_DE_time,OR,0.007,3.0,Opposite,1724.0,12000.0,12000.0,1.0,96000,8.0,8.553089677182642e-05,0.25568657641435166,0.2556865907200188,0.0653756253584921,0.1715006753204863,1.9109413916772469,3.5214311776447103,7.4737646049250985,11.142471527335024,14.269589720685588,1.4908780402305288,8.227029699918793,-0.035025100472476145,5.227077735360481,2.813426489549256,0.5126199231241992,6276.060736706537,3211.877405916447,581.8770691562754,7.005044151624967,3278.625,585.6928930129166,0.0021071146730700856,0.008012054207744637,0.016914044966014008,0.024765911358301737,0.9482008746404054,1.994442170939281e-06,5.3386719629698645e-06,5.608590411565455e-06,-2.7388833232275043,12.39901790676806,0.26941636998599733,0.24117644497553573,2.0134676664646203,5.5682884131714,86.69889224993449
source,12kHz_DE_data,数据集/源域数据集/12kHz_DE_data/OR/Orthogonal/0007/OR007@3_0.mat,OR007@3_0.mat,DE,X144_DE_time,OR,0.007,0.0,Orthogonal,1797.0,12000.0,12000.0,1.0,96000,8.0,-1.0175912998783659e-06,0.7696560523606036,0.7696560523612762,0.5923704389353082,0.5739353077302696,3.341814643117491,6.355680538922156,4.341958505835078,5.822632965957955,7.1261750232371,1.3410153409188563,4.233958451567792,0.06540491482952232,1.2339587974693247,3.4337647005953307,0.4494421816893926,56867.562137888985,2714.589335936183,238.0830897824347,6.270679953506825,2634.0,251.3527376158571,0.000365046113145173,0.0013862910479880645,0.0026305751548595874,0.0126802661320895,0.9829378215065054,1.9541056645629075e-06,2.6508187920187267e-06,3.417367274370668e-06,-2.785461327488032,34.957781841107604,0.9014627109833664,0.6100048020833285,3.3447601781550875,3.072934457115521,35.16704380396064
source,12kHz_DE_data,数据集/源域数据集/12kHz_DE_data/OR/Orthogonal/0007/OR007@3_1.mat,OR007@3_1.mat,DE,X145_DE_time,OR,0.007,1.0,Orthogonal,1774.0,12000.0,12000.0,1.0,96000,8.0,-6.015784709715862e-05,0.8489717355162196,0.8489717376476019,0.720753007705422,0.6477431141150006,3.467330632997256,6.779230139720559,4.084153192902287,5.352940938221482,6.431437474238215,1.3106611543181532,4.052275879728798,0.0735058012448077,1.0522967246797865,3.4760133191841636,0.4496505171928874,69192.28908714131,2706.558435863178,237.34523348788872,4.838659025813477,2600.75,259.86185745359495,0.00021473722575893203,0.0014370803151402692,0.002465719999807356,0.012595181651081465,0.9832872807544046,2.0725364436848543e-06,2.817287536443032e-06,3.7000803094762248e-06,-2.540294406356918,34.41762122763452,1.017330110023695,0.6376091798661595,3.5455701258726235,2.9530979314879193,30.47839000336983
source,12kHz_DE_data,数据集/源域数据集/12kHz_DE_data/OR/Orthogonal/0007/OR007@3_2.mat,OR007@3_2.mat,DE,X146_DE_time,OR,0.007,2.0,Orthogonal,1751.0,12000.0,12000.0,1.0,96000,8.0,-0.00017225416797749638,0.8530029512998132,0.8530029686921903,0.7276140349261915,0.656188805695133,3.631213589342917,6.9883653692614764,4.2569764967057875,5.5337938682087,6.590204476911635,1.2999352644983975,3.949153815389697,0.07343578506917256,0.9492132108610951,3.449053511300265,0.44530672194502025,69850.95020137822,2699.674970603139,235.31019057536693,4.689992486063009,2788.375,251.47282358859272,0.0002878965022462865,0.001202277387402565,0.0025427099748675736,0.011995393408959073,0.9839717204696014,1.7708521768321993e-06,2.5853186208106235e-06,3.4731801316602267e-06,-2.555864475001293,35.78463956604039,1.0303198550055535,0.6274305500086299,3.6884029736350965,3.0575447887682,29.63928662011359
source,12kHz_DE_data,数据集/源域数据集/12kHz_DE_data/OR/Orthogonal/0007/OR007@3_3.mat,OR007@3_3.mat,DE,X147_DE_time,OR,0.007,3.0,Orthogonal,1725.0,12000.0,12000.0,1.0,96000,8.0,0.00011924026305178263,0.7961874477124665,0.7961874566414193,0.6339144518948916,0.6073522020059832,3.612380847225169,6.935167864271457,4.537098414566063,5.947752943504735,7.137876868364213,1.3109155676257447,4.088673492022218,0.0831790832381721,1.0886237119103628,3.390216635821486,0.4475359118324149,60855.788746860664,2686.7430519777604,245.6928618171898,5.554380843766914,2633.375,251.42221723591106,0.00032623896128776463,0.0011248804469065352,0.00310896163346071,0.014041032170919693,0.981398886666262,2.137628878498527e-06,2.8401464184887018e-06,3.913160541391262e-06,-2.4540636693727906,32.224658457444434,0.9533862403546427,0.5990689398325195,3.6243851514986285,3.21887428806589,33.921162486732285
source,12kHz_DE_data,数据集/源域数据集/12kHz_DE_data/OR/Centered/0007/OR007@6_0.mat,OR007@6_0.mat,DE,X130_DE_time,OR,0.007,0.0,Centered,1796.0,12000.0,12000.0,1.0,96000,8.0,0.0011247921226715076,0.6718321789217123,0.671833120493486,0.4513584766346957,0.4071639911328681,3.6072536734516802,7.039126347305389,5.369270378932823,8.859461425886604,12.524246566063642,1.6500307864264192,7.614961257886608,0.05294430025162248,4.614632568642096,2.9200059564001233,0.5217450181772727,43330.53521203343,3260.055118180296,421.9717489749648,6.333457492285177,3444.5,460.52152106332153,0.00043179719296335215,0.001993891432489547,0.0041187460775123,0.00321438729022811,0.9902411779605271,6.090506097577376e-05,6.17249962063838e-05,6.239672413179422e-05,-1.1490684460040212,14.765746439257633,0.6399560961427572,0.702263777669038,3.7173877661435055,3.912566766285945,108.27761204629853
source,12kHz_DE_data,数据集/源域数据集/12kHz_DE_data/OR/Centered/0007/OR007@6_1.mat,OR007@6_1.mat,DE,X131_DE_time,OR,0.007,1.0,Centered,1773.0,12000.0,12000.0,1.0,96000,8.0,2.1258021640350585e-05,0.591807641911066,0.5918076422928653,0.35023628502433657,0.3664512901154158,3.1081960317834914,6.074261676646707,5.252037671803758,8.48188044529615,11.679105259915842,1.614969460488111,7.557044860053029,0.0327367243673058,4.5570401681357975,2.9747568177469215,0.5144116084542547,33622.68340571905,3248.1987319284367,457.7629827506673,6.295989679388061,2870.0,593.7855077459079,0.00043500582961379186,0.002086676828188837,0.006492487794861287,0.0036186577120206316,0.9873671718210993,2.6311957840422566e-06,3.400404645367029e-06,4.3811911914571475e-06,-0.6930912995800544,13.08469898599552,0.5763751236269696,0.606847828835271,3.330254755010933,3.9790728487122466,107.84461491137439
source,12kHz_DE_data,数据集/源域数据集/12kHz_DE_data/OR/Centered/0007/OR007@6_2.mat,OR007@6_2.mat,DE,X132_DE_time,OR,0.007,2.0,Centered,1750.0,12000.0,12000.0,1.0,96000,8.0,-6.290485740949287e-05,0.5708502239640548,0.5708502274299562,0.32586997819981156,0.3502106705670435,3.097380460925608,6.183499301397205,5.425907378316074,8.844334913926195,12.293675859417988,1.6300195151268926,7.850118750221995,0.018885149285891606,4.850127192209792,2.9150305808638777,0.5158074563276701,31283.518287055933,3251.962725575144,467.81570474082173,5.619363355771722,3462.375,512.9569756137375,0.00035171146073790003,0.0019281748958319708,0.007594755410811127,0.004064488190897982,0.9860608700415274,1.109469227157145e-06,1.8666952267816703e-06,2.679760120489405e-06,-0.8397012082593615,13.125925857993435,0.5499474192212308,0.5910142100225005,3.2480825628312693,4.023369182739082,110.03500232787373
source,12kHz_DE_data,数据集/源域数据集/12kHz_DE_data/OR/Centered/0007/OR007@6_3.mat,OR007@6_3.mat,DE,X133_DE_time,OR,0.007,3.0,Centered,1725.0,12000.0,12000.0,1.0,96000,8.0,2.6768803490117195e-05,0.5813199027490883,0.5813199033654175,0.33793282933220953,0.3562663186577976,3.2315847925185603,6.239133333333333,5.559047219629064,9.070699707716617,12.61277755259305,1.6317004244338609,7.958549335583497,-0.002638756340013334,4.958549842653344,2.926378904674258,0.5102969822602319,32441.551684682723,3232.43352819935,481.5137819602306,5.995901860811147,3309.125,487.5829201936778,0.0003842088970384652,0.0017505070490390435,0.00882653962636012,0.007162949488563042,0.9818757943826771,2.033347886993915e-06,2.9709493028518743e-06,3.895458760880688e-06,-1.0545669739188073,12.715186007324982,0.5599026806066992,0.6019756203837664,3.28370449230321,3.9942374273916625,112.07798011190027
source,12kHz_DE_data,数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_0.mat,OR014@6_0.mat,DE,X197_DE_time,OR,0.014,0.0,Centered,1796.0,12000.0,12000.0,1.0,96000,8.0,0.0001819870235729244,0.09959375552847803,0.0995939218001932,0.009918916140266248,0.07946351186024095,0.47468469551385223,0.8932954491017964,4.766201460227379,5.973618386621516,7.052547126694893,1.253328974125348,3.0057775590856934,0.002747127954405647,0.005757518454234667,3.384603160281631,0.5228491963457953,952.2191289161278,3085.4160498842007,1180.2050460086582,6.654491444223691,3416.5,1225.7652844849945,0.019756392192162454,0.053794429787699605,0.06875319791117279,0.037277073312233254,0.8204189066615688,0.0015985366777734392,0.0016261406094272848,0.0016320585814109496,-1.1081220346593674,3.654974105857462,0.12490664291894794,0.06508606574265595,0.5157178015042693,3.6615473358224784,147.95344004895742
source,12kHz_DE_data,数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_1.mat,OR014@6_1.mat,DE,X198_DE_time,OR,0.014,1.0,Centered,1772.0,12000.0,12000.0,1.0,96000,8.0,-6.555733940426238e-05,0.09378749139290705,0.09378751430515346,0.008796093541774614,0.07507268383461388,0.40474331711111083,0.7974822754491018,4.315535176614345,5.391352705636124,6.3521221043128735,1.2492894820673868,2.945611267644499,-0.0008538182824942808,-0.05439117277527927,3.43766588226599,0.5362660027708622,844.4253925957789,3175.8881859064377,1102.6802043725568,6.546372131704647,3371.375,1119.8744249243102,0.018466165623119684,0.04669407341542869,0.05567419788700203,0.01306139625859825,0.8661041667299985,7.0696636677961846e-06,3.206633179088993e-05,3.924117050114084e-05,-1.2730334181991358,4.674008340181626,0.11782753432331479,0.060900439540486594,0.45019771287835647,3.394245992074258,133.095389433839
source,12kHz_DE_data,数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_2.mat,OR014@6_2.mat,DE,X199_DE_time,OR,0.014,2.0,Centered,1749.0,12000.0,12000.0,1.0,96000,8.0,4.101563590589568e-05,0.0965646740551323,0.0965646827657831,0.00932473627537394,0.07695808349937491,0.4741969907631514,0.8872868263473054,4.910666893747402,6.16175675381785,7.280211124630826,1.254769848401532,3.019179060114829,0.0036774510240670448,0.019172819077719172,3.3603399165498025,0.5248700507296951,895.1748439350076,3105.678391981639,1108.2987623608417,6.7772225406349005,719.875,2630.662268677161,0.01773000964639227,0.035495785605133334,0.08306548614587539,0.010626852833210526,0.8530818657600272,8.220467609252627e-06,2.562157244521004e-05,2.8989924358201388e-05,-1.2621186734572625,4.313706813878245,0.12089824351696647,0.06350660554224966,0.5095450323189818,3.731206416273154,134.90202912712977
source,12kHz_DE_data,数据集/源域数据集/12kHz_DE_data/OR/Centered/0014/OR014@6_3.mat,OR014@6_3.mat,DE,X200_DE_time,OR,0.014,3.0,Centered,1723.0,12000.0,12000.0,1.0,96000,8.0,-6.884442733658336e-05,0.09486613229770362,0.09486615727792803,0.008999583057125405,0.07451187819967166,0.6677062242551808,1.3303009580838323,7.038402770958787,8.961070910948036,10.638463508974246,1.2731682460575269,3.89790079545149,0.0055845021388715044,0.8979179519066847,2.9325297088581417,0.4952134918072063,863.9604284813356,2910.5606109469804,1233.7155447039345,7.445021056783858,719.75,2514.3001368734813,0.01785521091683732,0.03605012486709731,0.13109313401649553,0.03999931435130527,0.7750022158292318,1.226050164243717e-05,3.8999748499684146e-05,4.363059314009981e-05,-0.8624682326427058,2.8345698674885504,0.11716134281960988,0.06536352654520858,0.8852809288561744,6.598646434365735,164.72258576700793
source,12kHz_DE_data,数据集/源域数据集/12kHz_DE_data/OR/Opposite/0021/OR021@12_0.mat,OR021@12_0.mat,DE,X258_DE_time,OR,0.021,0.0,Opposite,1796.0,12000.0,12000.0,1.0,96000,8.0,0.0034013899704348274,0.3836949417415234,0.38371001781522723,0.14722180831803106,0.16633016341672316,4.6667771682149874,8.972916566866267,12.162250010533318,28.05731126784777,43.87652691216962,2.306917818951943,34.34404773904078,-0.33480710312732564,31.360846331437493,1.69838894445432,0.4344941093136387,14134.404266089154,3072.533491583847,680.727146245306,7.1329134831381396,3473.25,789.9133925643434,0.002867036481313885,0.02699842675367241,0.012628878174768396,0.031988720047867104,0.9255169384884607,0.0011510860249340726,0.001163432303301832,0.0011782415656393993,-2.313414799266378,8.852760796218204,0.2609601772572952,0.4757677710518699,5.003878914756667,9.221406945920831,149.48780750559445
source,12kHz_DE_data,数据集/源域数据集/12kHz_DE_data/OR/Opposite/0021/OR021@12_1.mat,OR021@12_1.mat,DE,X259_DE_time,OR,0.021,1.0,Opposite,1771.0,12000.0,12000.0,1.0,96000,8.0,5.310107076904602e-07,0.35151005972054306,0.3515100597209441,0.12355932208473973,0.1593703912427484,4.277487779746569,8.271602894211577,12.168891505245597,26.83991515858942,40.639113026456194,2.205617097253241,33.24937242686253,-0.39806765502775154,30.24937483237344,1.7646383042178644,0.4209939686871738,11861.694920162085,3048.9869752445084,748.952046168365,7.335403767001363,589.375,2571.1126455731132,0.001908797666525904,0.03830714412580654,0.017583161102835993,0.03710693915891664,0.9050939579313823,5.3322508486657986e-06,1.575379208530256e-05,2.770907554202208e-05,-2.1942491368384163,7.513042416960212,0.24949641392495225,0.42996532837829204,4.58174965586507,9.216766808706787,152.98777080686824
source,12kHz_DE_data,数据集/源域数据集/12kHz_DE_data/OR/Opposite/0021/OR021@12_2.mat,OR021@12_2.mat,DE,X260_DE_time,OR,0.021,2.0,Opposite,1746.0,12000.0,12000.0,1.0,96000,8.0,0.00015303086615010278,0.3441240570524668,0.3441240910786332,0.11842136664224942,0.15697592121130619,4.1047674237512135,8.063685928143713,11.92816059719941,26.14902586381871,39.42843955121733,2.192209406533157,33.24070221511417,-0.42947608773184726,30.24147812219364,1.7764507873557038,0.40842092105126093,11368.453445826759,3036.530100769487,765.7396524967374,7.688531607439769,581.25,2571.917103765292,0.0019897353196554218,0.03907675378365053,0.019786326212378864,0.039937757612133085,0.8992094265408277,5.989803711536728e-06,1.3627075891049963e-05,2.3085725013713135e-05,-2.1416437323534026,7.16810357356938,0.24631453296465375,0.4197283735011101,4.416631773390527,9.075303102957372,154.27112852316444
source,12kHz_DE_data,数据集/源域数据集/12kHz_DE_data/OR/Opposite/0021/OR021@12_3.mat,OR021@12_3.mat,DE,X261_DE_time,OR,0.021,3.0,Opposite,1718.0,12000.0,12000.0,1.0,96000,8.0,-5.690335575774408e-05,0.3124935043853832,0.3124935095662779,0.09765219028305752,0.1475851107474655,3.679056336399108,7.22105369261477,11.773224799149958,24.92837060436524,36.52089887313794,2.11737829096452,33.16097677591068,-0.4445737119857374,30.16065495833825,1.8407748501551362,0.3949936978510193,9374.610578020744,3027.2166538763604,793.527986931379,7.823513501522416,1380.125,1828.2772170304295,0.002416387556773697,0.03213830462921208,0.02691832325201654,0.05618330447739221,0.8823436800389393,5.110471355881931e-06,1.6916082736150574e-05,2.4062149056305155e-05,-2.024381805535141,6.41531824989747,0.23146252613982954,0.37646976345364835,4.04925096615144,9.162599391619304,152.31486381396192
source,12kHz_DE_data,数据集/源域数据集/12kHz_DE_data/OR/Orthogonal/0021/OR021@3_0.mat,OR021@3_0.mat,DE,X246_DE_time,OR,0.021,0.0,Orthogonal,1796.0,12000.0,12000.0,1.0,96000,8.0,0.00014085857158854836,0.3156628886541602,0.31566292008189045,0.09964305927348875,0.22273862046550968,2.653353858298801,4.640609221556886,8.405655810351302,11.912410397233577,14.931765142925357,1.4171898857152605,6.999739520397719,0.09005777745922702,3.9995803669769625,2.812463781121247,0.3174512234502443,9565.735595004091,1845.178075183529,1186.68138620608,7.125980686056346,645.375,1687.5248536207807,0.003904381480299828,0.23835292918893014,0.2260907174047878,0.03912338211664884,0.4925285898011226,1.7055471832213225e-05,2.094497096978872e-05,2.5152674459237303e-05,0.10978228571023445,1.4618035786801906,0.35036512095956096,0.27664132085192505,2.8549225487876004,6.3952243550735295,197.77973822539175
source,12kHz_DE_data,数据集/源域数据集/12kHz_DE_data/OR/Orthogonal/0021/OR021@3_1.mat,OR021@3_1.mat,DE,X247_DE_time,OR,0.021,1.0,Orthogonal,1771.0,12000.0,12000.0,1.0,96000,8.0,-3.9321867538611483e-05,0.284035970134771,0.2840359728566257,0.08067643233040053,0.19959840537742995,2.1860542223452857,4.0616904191616765,7.696399158034646,10.952262961277539,13.768402260371266,1.4230372848897705,7.098316300691952,0.14796318132810443,4.09839839372595,2.8354643478766457,0.3295034323274201,7744.93765215454,1921.5971067554442,1198.770610897466,7.3634136460968165,636.375,1757.511547968999,0.0038359836692964545,0.21083853935169009,0.22169272718671132,0.038616183987656746,0.5250165657415317,3.7601834596237947e-06,1.079844517938155e-05,1.4445320695226827e-05,0.013048286067171866,1.4744229468849905,0.3139331251011361,0.2505970055062487,2.3518505149140183,5.854925482447007,202.08208882039665
source,12kHz_DE_data,数据集/源域数据集/12kHz_DE_data/OR/Orthogonal/0021/OR021@3_2.mat,OR021@3_2.mat,DE,X248_DE_time,OR,0.021,2.0,Orthogonal,1747.0,12000.0,12000.0,1.0,96000,8.0,3.183295486845734e-05,0.2794513166690849,0.2794513184821682,0.07809303838808518,0.19732057731972694,2.113762660521402,3.751926626746507,7.5639745484195355,10.712327569852901,13.403688407078976,1.4162299861375396,6.817921953591015,0.16056419899001123,3.817848891696009,2.9008889508623916,0.3223887748830717,7496.931782536531,1911.7119625765965,1198.9348777413993,7.114658642517131,627.625,1756.7937182617584,0.004054355070242445,0.20804127323978552,0.21686140676853097,0.05332558100395839,0.5177173832819897,4.902099280260105e-06,1.2718949857427099e-05,1.7110804429635626e-05,0.02864240238536677,1.4777033069721017,0.31022361896081696,0.2448415487688872,2.3893173677409796,6.04578474678027,198.7493043433491
source,12kHz_DE_data,数据集/源域数据集/12kHz_DE_data/OR/Orthogonal/0021/OR021@3_3.mat,OR021@3_3.mat,DE,X249_DE_time,OR,0.021,3.0,Orthogonal,1719.0,12000.0,12000.0,1.0,96000,8.0,2.9346529652757007e-05,0.27943078222626994,0.27943078376729347,0.0780815620555851,0.19952105411606566,2.2936514898080955,3.9705643113772453,8.208299239207017,11.495786747767628,14.335328543869688,1.4005077559621484,6.405617351263384,0.15493749191802794,3.405552338675607,2.857498773106464,0.3148782799820831,7495.830040013176,1851.393662371479,1189.8414336858714,7.142689246728114,617.75,1713.942625359719,0.004450711587219842,0.1713066175653999,0.2718985011261001,0.07359530551737957,0.4787488641531378,3.522889021178037e-06,1.0525714313251606e-05,1.263913843774214e-05,0.1436455770767809,1.48342520927106,0.31411217574285394,0.23978462423703822,2.35413505885699,5.957199296729924,191.69396401010366
source,12kHz_DE_data,数据集/源域数据集/12kHz_DE_data/OR/Centered/0021/OR021@6_0.mat,OR021@6_0.mat,DE,X234_DE_time,OR,0.021,0.0,Centered,1796.0,12000.0,12000.0,1.0,96000,8.0,6.814887086873995e-05,0.5858758218012471,0.5858758257647735,0.3432504785712866,0.295951756301178,6.648205816619745,13.06465748502994,11.347465664659408,22.463816061473675,34.02711899326788,1.9796328735706223,21.016813766115618,0.13179591616040864,18.016752931840347,1.9598173705647028,0.4136293086386317,32952.0463886933,2972.1183278602116,780.6794954844363,7.643193561193807,2795.125,800.4917943220072,0.0004427090895743297,0.0477377851325274,0.019181409880650428,0.025838152649160274,0.9067999429342425,1.7514787903187882e-05,2.6113330143429287e-05,3.43155780949853e-05,-1.8912794995827433,6.477293558170189,0.46518843295696743,0.6856388871527189,7.193478772819822,8.681972210308663,155.6179536993003
source,12kHz_DE_data,数据集/源域数据集/12kHz_DE_data/OR/Centered/0021/OR021@6_1.mat,OR021@6_1.mat,DE,X235_DE_time,OR,0.021,1.0,Centered,1771.0,12000.0,12000.0,1.0,96000,8.0,9.151649240861742e-05,0.5698742043891287,0.569874211737477,0.32475660882814245,0.28229795137047675,6.203644784052081,12.319892415169662,10.885989673296365,21.975521798635587,33.73293190860631,2.0186976525011917,22.21054199617826,0.13054340137769804,19.210459130813568,1.9656512826641421,0.42975447660913135,31176.635251527438,3067.138631860798,752.6406963401279,7.409468911082121,3393.375,820.303715512742,0.0003445835599059942,0.039604973802986956,0.01879804616360974,0.02268418761003075,0.9185682088510997,1.1747856086474906e-05,1.8601511514202628e-05,2.4882394037718412e-05,-2.1417983974978587,7.525321155380476,0.44335806230249203,0.6730132648179563,7.679287067178563,9.528551885749826,146.3668948906444
source,12kHz_DE_data,数据集/源域数据集/12kHz_DE_data/OR/Centered/0021/OR021@6_2.mat,OR021@6_2.mat,DE,X236_DE_time,OR,0.021,2.0,Centered,1748.0,12000.0,12000.0,1.0,96000,8.0,4.523413290269229e-06,0.5652934469726307,0.5652934469907286,0.3195566811901984,0.27760379109881317,6.656715869724393,13.306279740518962,11.775682002260272,23.97919654978679,36.750058523248086,2.0363318697960873,23.892988591880627,0.15480893649903574,20.892983639502813,1.881816823413551,0.42472317419973127,30677.44139622333,3074.1926528944587,740.1496185690481,7.657640418431489,3527.875,868.1296734607686,0.0003467341502860632,0.03839906967112473,0.015496865796056792,0.02626665064818626,0.9194906797314433,1.0446460016783339e-05,1.74627747941859e-05,2.3931041285428427e-05,-2.172455919350256,7.721503638989547,0.4356877656718816,0.6702906334152654,7.671343277217441,9.595828292524446,143.6979637844902
source,12kHz_DE_data,数据集/源域数据集/12kHz_DE_data/OR/Centered/0021/OR021@6_3.mat,OR021@6_3.mat,DE,X237_DE_time,OR,0.021,3.0,Centered,1721.0,12000.0,12000.0,1.0,96000,8.0,-8.781084111170194e-05,0.5445676120601235,0.5445676191398172,0.2965538841048652,0.26724407421692775,6.656892902900743,13.306279740518962,12.224180558909786,24.909412575027574,38.13158381110357,2.0377163487553327,23.77451280004622,0.13283490560408404,20.774599558213385,1.842411781659478,0.42645235887873834,28469.17361429847,3094.696776048047,729.992620732011,7.776872085616787,3370.5,780.3567419235134,0.00039197994963408814,0.029329968869667936,0.02163704817403352,0.0292428941381262,0.9193981086987946,1.041022997927086e-05,1.7673854373803183e-05,2.4242614272113768e-05,-2.247877164736197,8.030633762783557,0.4196159232133035,0.6457787956267627,7.708101891258137,10.00876835374995,139.42196873454034
source,12kHz_FE_data,数据集/源域数据集/12kHz_FE_data/B/0007/B007_0.mat,B007_0.mat,FE,X282_FE_time,B,0.007,0.0,,1798.0,12000.0,12000.0,1.0,96000,8.0,-0.00011950610134160234,0.14161176443037776,0.1416118148559401,0.020053891825084803,0.10134586345829633,2.185836216046927,4.306392207792209,15.435408537561294,21.568085183332574,26.282322048878417,1.397312233806298,16.55322762668949,0.05994735562857095,13.553449289185235,2.08653512815004,0.5032864925676309,1925.1749862521335,3006.274132885439,1096.2182187593717,7.722912441247115,4122.375,1564.409003014827,0.033114869687151965,0.05216438158279054,0.05246598935760165,0.027142671176309974,0.8351120672865288,8.52695310029935e-05,0.000177242164095546,0.0002675569740060636,-1.4670045268462668,4.1366588011923495,0.15927916519238358,0.12139993928266739,2.6838372814422002,13.40114090106342,146.39163443208102
